Query.Mass,Name,Formula,Exact.Mass,PubChem.CID,KEGG.ID
185.1165929,3-Methylbutyl 3-hydroxy-2-methylidenebutanoate,C10H18O3,186.1255944,551273,
185.1165929,2-Methylbutyl 3-hydroxy-2-methylidenebutanoate,C10H18O3,186.1255944,,
185.1165929,"5-Hexyl-1,4-dioxan-2-one",C10H18O3,186.1255944,6455146,
185.1165929,"6-Hexyl-1,4-dioxan-2-one",C10H18O3,186.1255944,19993347,
185.1165929,"(1beta,2beta,5beta)-p-Menth-3-ene-1,2,5-triol",C10H18O3,186.1255944,,
185.1165929,"6-Methyl-2-methylene-6-octene-1,3,8-triol",C10H18O3,186.1255944,,
185.1165929,"(1S,2S,4S,5R)-1,8-Epoxy-p-menthane-2,5-diol",C10H18O3,186.1255944,,
185.1165929,3-Hydroxy-5Z-octenyl acetate,C10H18O3,186.1255944,,
185.1165929,"Ethyl (3R,5Z)-3-hydroxy-5-octenoate",C10H18O3,186.1255944,,
185.1165929,"1,3S-dihydroxy-deca-8E-en-5-one; (3S,8E)-1,3-dihydroxy-8-decen-5-one",C10H18O3,186.1255944,,
185.1165929,"2-Decenoic acid, 9-hydroxy-, [S-(E)]-; (S,E)-(+)-9-Hydroxy-2-decenoic acid",C10H18O3,186.1255944,,
185.1165929,"2-Decenoic acid, 9-hydroxy-, [R-(E)]-; (R,E)-(-)-9-Hydroxy-2-dodecenoic acid; (R,E)-9-Hydroxy-2-decenoic acid",C10H18O3,186.1255944,,
185.1165929,Epomediol,C10H18O3,186.1256,115056,C17620
185.1165929,(5R)-6-Hydroxy-5-isopropenyl-2-methylhexanoate;(5S)-6-Hydroxy-5-isopropenyl-2-methylhexanoate,C10H18O3,186.1256,443175;443191,C11406;C11420
185.1165929,6-Hydroxy-4-decanolide,C10H18O3,186.125595,56936042,
185.1165929,3Z-Hexenyl 3R-hydroxybutanoate,C10H18O3,186.125595,56936021,
185.1165929,"1,3S-dihydroxy-8E-decen-5-one",C10H18O3,186.125595,5283272,
185.1165929,7-oxo-decanoic acid,C10H18O3,186.125595,5312882,
185.1165929,10-oxo-decanoic acid,C10H18O3,186.125595,79686,C02217
185.1165929,9-oxo capric acid,C10H18O3,186.125595,15016,
185.1165929,8-oxo capric acid,C10H18O3,186.125595,5282984,
185.1165929,6-oxo capric acid,C10H18O3,186.125595,5282983,
185.1165929,5-oxo capric acid,C10H18O3,186.125595,69346,
185.1165929,4-oxo capric acid,C10H18O3,186.125595,538647,
185.1165929,3-oxo capric acid,C10H18O3,186.125595,5282982,C20714
185.1165929,2-oxo capric acid,C10H18O3,186.125595,259794,C13945
185.1165929,6-hydroxy-3-isopropenylheptanoic acid;(3R)-6-Hydroxy-3-isopropenyl-heptanoate;(3S)-6-Hydroxy-3-isopropenyl-heptanoate,C10H18O3,186.125595,4488499;443171;443186,;C11404;C11417
185.1165929,10-hydroxy-8E-decenoic acid,C10H18O3,186.125595,5312741,
185.1165929,9-hydroxy-2E-decenoic acid;9R-hydroxy-2E-decenoic acid;9S-hydroxy-2E-decenoic acid,C10H18O3,186.125595,5312739;5312802;5312803,;;
185.1165929,10-hydroxy-2E-decenoic acid;10-hydroxy-2Z-decenoic acid,C10H18O3,186.125595,5312738;5312740,;
185.9926961,"Chloro(ethylsulfanyl)-N,N-dimethylmethaniminium chloride",C5H11Cl2NS,186.9989257,,
186.111828,Pivagabine,C9H17NO3,187.1208434,,
186.111828,3-(Butylacetylamino)propionic acid,C9H17NO3,187.1208434,,
186.111828,"Butanoic acid, 2-(aminocarbonyl)-3-methyl-2-(1-methylethyl)-",C9H17NO3,187.1208434,,
186.111828,Ethyl 3-(butylamino)-3-oxopropanoate,C9H17NO3,187.1208434,,
186.111828,NSC359574,C9H17NO3,187.1208434,,
186.111828,N-n-Hexanoylglycine methyl ester,C9H17NO3,187.120844,,
186.111828,KAPA,C9H17NO3,187.1208434,,
186.111828,(E)-2-Butenyl-4-methyl-threonine,C9H17NO3,187.1208,5282047,C12029
186.111828,7-oxo-8-amino-nonanoic acid,C9H17NO3,187.120844,25244029,C01092
187.0054935,Nickelocene,C10H10Ni,188.0135932,,
187.0054935,3-Hydroxy-4-methylbenzene-1-sulfonic acid,C7H8O4S,188.0143297,,
187.0054935,(2-Chlorobenzylidene)propanedinitrile,C10H5ClN2,188.0141258,,
187.0054935,p-Tolyl Sulfate,C7H8O4S,188.0143294,,
187.0054935,Benzyl sulfate,C7H8O4S,188.0143294,20818,
187.0054935,p-Cresol sulfate,C7H8O4S,188.0143294,4615423,
187.0054935,4-Sulfobenzyl alcohol,C7H8O4S,188.0143,441138,C06678
187.1322762,"Octanoic acid, 7-methoxy-7-methyl-",C10H20O3,188.1412445,,
187.1322762,"(1,1-Dimethoxyethoxy)cyclohexane",C10H20O3,188.1412445,,
187.1322762,pentyl 3-ethoxypropanoate,C10H20O3,188.1412445,,
187.1322762,Ethyl (í‰Œ±)-3-hydroxyoctanoate,C10H20O3,188.1412445,110975,
187.1322762,"(1R,2R,4S)-p-Menthane-1,2,8-triol",C10H20O3,188.1412445,186702,
187.1322762,"2-Hexyl-1,3-dioxolane-4-methanol",C10H20O3,188.1412445,15571,
187.1322762,"2-Hexyl-1,3-dioxan-5-ol",C10H20O3,188.1412445,74361,
187.1322762,"(1S,2S,4R,8R)-p-Menthane-1,2,9-triol",C10H20O3,188.1412445,,
187.1322762,"cis-p-Menthane-1,7,8-triol",C10H20O3,188.1412445,126863,
187.1322762,"(1R,2R,4R,8R)-p-Menthane-2,8,9-triol",C10H20O3,188.1412445,,
187.1322762,"Decanoic acid, 9-hydroxy-, (S)-; L-9-Hydroxydecanoic acid",C10H20O3,188.1412445,,
187.1322762,"Decanoic acid, 9-hydroxy-, (R)-; (-)-(R)-9-Hydroxydecanoic acid; D-9-Hydroxydecanoic acid",C10H20O3,188.1412445,,
187.1322762,"Decanoic acid, 3-hydroxy-, (S)-; Decanoic acid, 3-hydroxy-, L-; L-beta-Hydroxydecanoic acid; S-3-Hydroxydecanoic acid",C10H20O3,188.1412445,,
187.1322762,"Decanoic acid, 3-hydroxy-, (R)-; (3R)-3-Hydroxydecanoic acid; (R)-3-Hydroxydecanoic acid; D-beta-Hydroxydecanoic acid; D-3-Hydroxydecanoic acid",C10H20O3,188.1412445,,
187.1322762,l-2-Hydroxydecanoic acid,C10H20O3,188.1412445,,
187.1322762,l-2-hydroxy-decanoic acid,C10H20O3,188.141231,,
187.1322762,3-Hydroxycapric acid,C10H20O3,188.141245,,
187.1322762,Hexyl (R)-3-hydroxybutyrate,C10H20O3,188.141245,56936001,
187.1322762,Ethyl 3-hydroxyoctanoate,C10H20O3,188.141245,110975,
187.1322762,"7-Methyl-3-methylene-1,6,7-octanetriol",C10H20O3,188.141245,10607654,
187.1322762,"2,6-Dimethyl-7-octene-2,3,6-triol",C10H20O3,188.141245,15241411,
187.1322762,"6-hydroxy-3,7-dimethyloctanoic acid",C10H20O3,188.141245,23422948,C18067
187.1322762,9-hydroxy-decanoic acid;9R-hydroxy-decanoic acid;9S-hydroxy-decanoic acid,C10H20O3,188.141245,4575239;5312800;5312801,;;
187.1322762,7-hydroxy-decanoic acid,C10H20O3,188.141245,5312737,
187.1322762,6-hydroxy-decanoic acid,C10H20O3,188.141245,5312736,
187.1322762,3-hydroxy-decanoic acid;3R-hydroxy-decanoic acid;3S-hydroxy-decanoic acid,C10H20O3,188.141245,26612;5312798;5312799,;;
187.1322762,10-hydroxy capric acid,C10H20O3,188.141245,74300,C02774
187.1322762,5-hydroxy capric acid,C10H20O3,188.141245,1825,
187.1322762,4-hydroxy capric acid,C10H20O3,188.141245,28499,
187.1322762,2-hydroxy capric acid;2S-hydroxy-decanoic acid,C10H20O3,188.141245,21488;5312797,;
187.1322274,"Octanoic acid, 7-methoxy-7-methyl-",C10H20O3,188.1412445,,
187.1322274,"(1,1-Dimethoxyethoxy)cyclohexane",C10H20O3,188.1412445,,
187.1322274,pentyl 3-ethoxypropanoate,C10H20O3,188.1412445,,
187.1322274,Ethyl (í‰Œ±)-3-hydroxyoctanoate,C10H20O3,188.1412445,110975,
187.1322274,"(1R,2R,4S)-p-Menthane-1,2,8-triol",C10H20O3,188.1412445,186702,
187.1322274,"2-Hexyl-1,3-dioxolane-4-methanol",C10H20O3,188.1412445,15571,
187.1322274,"2-Hexyl-1,3-dioxan-5-ol",C10H20O3,188.1412445,74361,
187.1322274,"(1S,2S,4R,8R)-p-Menthane-1,2,9-triol",C10H20O3,188.1412445,,
187.1322274,"cis-p-Menthane-1,7,8-triol",C10H20O3,188.1412445,126863,
187.1322274,"(1R,2R,4R,8R)-p-Menthane-2,8,9-triol",C10H20O3,188.1412445,,
187.1322274,"Decanoic acid, 9-hydroxy-, (S)-; L-9-Hydroxydecanoic acid",C10H20O3,188.1412445,,
187.1322274,"Decanoic acid, 9-hydroxy-, (R)-; (-)-(R)-9-Hydroxydecanoic acid; D-9-Hydroxydecanoic acid",C10H20O3,188.1412445,,
187.1322274,"Decanoic acid, 3-hydroxy-, (S)-; Decanoic acid, 3-hydroxy-, L-; L-beta-Hydroxydecanoic acid; S-3-Hydroxydecanoic acid",C10H20O3,188.1412445,,
187.1322274,"Decanoic acid, 3-hydroxy-, (R)-; (3R)-3-Hydroxydecanoic acid; (R)-3-Hydroxydecanoic acid; D-beta-Hydroxydecanoic acid; D-3-Hydroxydecanoic acid",C10H20O3,188.1412445,,
187.1322274,l-2-Hydroxydecanoic acid,C10H20O3,188.1412445,,
187.1322274,l-2-hydroxy-decanoic acid,C10H20O3,188.141231,,
187.1322274,3-Hydroxycapric acid,C10H20O3,188.141245,,
187.1322274,Hexyl (R)-3-hydroxybutyrate,C10H20O3,188.141245,56936001,
187.1322274,Ethyl 3-hydroxyoctanoate,C10H20O3,188.141245,110975,
187.1322274,"7-Methyl-3-methylene-1,6,7-octanetriol",C10H20O3,188.141245,10607654,
187.1322274,"2,6-Dimethyl-7-octene-2,3,6-triol",C10H20O3,188.141245,15241411,
187.1322274,"6-hydroxy-3,7-dimethyloctanoic acid",C10H20O3,188.141245,23422948,C18067
187.1322274,9-hydroxy-decanoic acid;9R-hydroxy-decanoic acid;9S-hydroxy-decanoic acid,C10H20O3,188.141245,4575239;5312800;5312801,;;
187.1322274,7-hydroxy-decanoic acid,C10H20O3,188.141245,5312737,
187.1322274,6-hydroxy-decanoic acid,C10H20O3,188.141245,5312736,
187.1322274,3-hydroxy-decanoic acid;3R-hydroxy-decanoic acid;3S-hydroxy-decanoic acid,C10H20O3,188.141245,26612;5312798;5312799,;;
187.1322274,10-hydroxy capric acid,C10H20O3,188.141245,74300,C02774
187.1322274,5-hydroxy capric acid,C10H20O3,188.141245,1825,
187.1322274,4-hydroxy capric acid,C10H20O3,188.141245,28499,
187.1322274,2-hydroxy capric acid;2S-hydroxy-decanoic acid,C10H20O3,188.141245,21488;5312797,;
188.9840844,"2(3H)-Selenophenone, 3,3,5-trimethyl-",C7H10OSe,189.9896862,,
188.9840844,"Selenophene, 3-methoxy-2,5-dimethyl-",C7H10OSe,189.9896862,,
188.9840844,"3(2H)-Selenophenone, 2,2,5-trimethyl-",C7H10OSe,189.9896862,,
191.0183322,"1H-1lambda~6~-Benzothiepine-1,1-dione",C10H8O2S,192.0245005,,
191.0183322,3-(Phenylthio)-2(5H)-furanone,C10H8O2S,192.0245005,,
191.0183322,Methyl 1-benzothiophene-3-carboxylate,C10H8O2S,192.0245005,,
191.0183322,"2,5-Difluorobenzene-1-carboximidamide--hydrogen chloride (1/1)",C7H7ClF2N2,192.0265823,,
191.0183322,(Z)-5-[(5-Methyl-2-thienyl)methylene]-2(5H)-furanone,C10H8O2S,192.0245002,11469583,
191.0183322,"2,5-Didehydro-D-gluconate",C6H8O7,192.0270026,,
191.0183322,"2,3-Diketo-L-gulonate",C6H8O7,192.0270026,,
191.0183322,Glucaric acid lactone,C6H8O7,192.0270026,122306,
191.0183322,threo-Isocitric acid,C6H8O7,192.0270026,,
191.0183322,"2,3-Dioxogulonic acid",C6H8O7,192.027005,,
191.0183322,Citric acid,C6H8O7,192.0270026,311,
191.0183322,"D-Galactaro-1,4-lactone;D-Glucaro-1,4-lactone",C6H8O7,192.027,13035175;122306,C20896;C21095
191.0183322,"D-Galactaro-1,5-lactone;D-Glucaro-1,5-lactone",C6H8O7,192.027,53321658;46926211,C20889;C20890
191.0183322,Carboxymethyloxysuccinate,C6H8O7,192.027,21329016,C03600
191.0183322,"5-Dehydro-4-deoxy-D-glucarate;2-Dehydro-3-deoxy-D-glucarate;(2S,3R)-2,3-Dihydroxy-5-oxohexanedioate",C6H8O7,192.027,439290;440165;6323338,C00679;C03921;C21091
191.0183322,"Isocitrate;(1R,2S)-1-Hydroxypropane-1,2,3-tricarboxylate;(1S,2S)-1-Hydroxypropane-1,2,3-tricarboxylate",C6H8O7,192.027,1198;5318532;447805,C00311;C00451;C04617
191.0183322,Citrate,C6H8O7,192.027,88113319,C00158
191.0183322,diketo-gulonic acid,C6H8O7,192.027005,440390,C04575
191.0183322,"2,5-didehydro-D-gluconic acid",C6H8O7,192.027003,102287,C02780
195.1005684,Selenomethionine,C5H11NO2Se,196.10634,,
195.1005684,(S)-2-Amino-4-(methylseleno)butanoic acid,C5H11NO2Se,196.10634,,
197.0414857,3-Hydroxypropyl 2-(trifluoromethyl)prop-2-enoate,C7H9F3O3,198.0503788,,
197.0414857,(3-Chloropropyl)trimethoxysilane,C6H15ClO3Si,198.0478986,,
197.0414857,Dimethyl trimethylsilyl phosphate,C5H15O4PSi,198.0477221,,
197.0414857,4-Methyldibenzothiophene,C13H10S,198.050321,30364,
203.0042449,"Mesitol, alpha(sup 2),alpha(sup 6)-dichloro-",C9H10Cl2O,204.0108703,,
203.0042449,"2,4-Dichloro-1-[(propan-2-yl)oxy]benzene",C9H10Cl2O,204.0108703,,
203.0042449,Ethyl phenylphosphonochloridate,C8H10ClO2P,204.0106939,,
203.0812965,"(5,6-Dimethyl-1H-benzimidazol-1-yl)acetic acid",C11H12N2O2,204.0898776,,
203.0812965,d-Tryptophan,C11H12N2O2,204.0898776,,
203.0812965,"Acetonitrile, 2,2'-((6-amino-1,3,5-triazine-2,4-diyl)diimino)bis-",C7H8N8,204.0871923,,
203.0812965,2-cyano-N-(4-ethoxyphenyl)acetamide,C11H12N2O2,204.0898776,,
203.0812965,"4-Ethyl-1-phenylpyrazolidine-3,5-dione",C11H12N2O2,204.0898776,,
203.0812965,"N-[(2-oxo-1,3-dihydroindol-3-yl)methyl]acetamide",C11H12N2O2,204.0898776,,
203.0812965,3-Ethyl-2-methyl-7-nitro-1H-indole,C11H12N2O2,204.0898776,,
203.0812965,"1H-Benzimidazole-1-acetic acid, ethyl ester",C11H12N2O2,204.0898776,,
203.0812965,Methyl 3-(aminomethyl)-1H-indole-4-carboxylate,C11H12N2O2,204.0898776,,
203.0812965,"D,L-3-Indolylglycine Methyl Ester",C11H12N2O2,204.0898776,,
203.0812965,"Sydnone, 4-isopropyl-3-phenyl-",C11H12N2O2,204.0898776,,
203.0812965,Methyl 3-(aminomethyl)-1H-indole-6-carboxylate,C11H12N2O2,204.0898776,,
203.0812965,"2-Benzyl-5-(hydroxymethyl)-1,2-dihydro-3H-pyrazol-3-one",C11H12N2O2,204.0898776,,
203.0812965,"2-(Dimethoxymethyl)-1,8-naphthyridine",C11H12N2O2,204.0898776,,
203.0812965,"Phenol, 4-isocyano-3,5-dimethyl-, methylcarbamate (ester)",C11H12N2O2,204.0898776,,
203.0812965,l-Tryptophan,C11H12N2O2,204.0898776,,
203.0812965,dl-Tryptophan,C11H12N2O2,204.0898776,,
203.0812965,3-Hydroxymethylantipyrine,C11H12N2O2,204.0898776,,
203.0812965,DL-Tryptophan,C11H12N2O2,204.0898776,,
203.0812965,ethotoin,C11H12N2O2,204.0898776,,
203.0812965,L-Tryptophan,C11H12N2O2,204.0898776,6305,
203.0812965,Nirvanol,C11H12N2O2,204.0899,91480,C14916
203.0812965,Idazoxan,C11H12N2O2,204.0899,54459,C10968
203.0812965,Vasicinol,C11H12N2O2,204.0899,442934,C10743
203.0812965,Ethotoin,C11H12N2O2,204.0899,3292,C07839
203.0812965,Tryptophan;D-Tryptophan,C11H12N2O2,204.0899,6305;6923517,C00078;C00525
204.0650651,"2H-1-Benzopyran, 2,2-dimethyl-3-nitro-",C11H11NO3,205.0738932,,
204.0650651,"3H-Indol-3-one, 1-acetyl-1,2-dihydro-2-methoxy-",C11H11NO3,205.0738932,,
204.0650651,o-(2-Propynyloxy)phenyl methylcarbamate,C11H11NO3,205.0738932,,
204.0650651,"Methyl 2-ethyl-1,3-benzoxazole-5-carboxylate",C11H11NO3,205.0738932,,
204.0650651,Oxyhydrastinine,C11H11NO3,205.0738932,,
204.0650651,JPB 5,C11H11NO3,205.0738932,,
204.0650651,"1-(4-methoxyphenyl)pyrrolidine-2,5-dione",C11H11NO3,205.0738932,,
204.0650651,2-[3-(trifluoromethyl)phenoxy]ethanamine,C9H10F3NO,205.0714486,,
204.0650651,"3-Nitro-6,7,8,9-tetrahydro-5H-benzo[7]annulen-5-one",C11H11NO3,205.0738932,,
204.0650651,2-[(Propan-2-yl)oxy]-6-(trifluoromethyl)pyridine,C9H10F3NO,205.0714486,,
204.0650651,[5-(1-Cyanocyclopropyl)-2-fluorophenyl]boronic acid,C10H9BFNO2,205.0710371,,
204.0650651,5-amino-4-hydroxy-2-(4-methylphenyl)furan-3-one,C11H11NO3,205.0738932,,
204.0650651,1-[4-Methoxy-3-(trifluoromethyl)phenyl]methanamine,C9H10F3NO,205.0714486,,
204.0650651,O-{2-[4-(Trifluoromethyl)phenyl]ethyl}hydroxylamine,C9H10F3NO,205.0714486,,
204.0650651,O-{2-[2-(Trifluoromethyl)phenyl]ethyl}hydroxylamine,C9H10F3NO,205.0714486,,
204.0650651,2-Hydroxy-1-(2-isocyanatophenyl)-2-methylpropan-1-one,C11H11NO3,205.0738932,,
204.0650651,"4-[(1,3-Dioxolan-2-yl)methoxy]benzonitrile",C11H11NO3,205.0738932,,
204.0650651,Methyl 1-methoxy-1H-indole-3-carboxylate,C11H11NO3,205.0738932,10465540,
204.0650651,N-(3-Hydroxypropyl)phthalimide,C11H11NO3,205.0738932,,
204.0650651,Cinnamoylglycine,C11H11NO3,205.0738896,,
204.0650651,Indolelactic acid,C11H11NO3,205.0738932,92904,
204.0650651,Swietenidin B,C11H11NO3,205.0739,442933,C10741
204.0650651,Gentianamine,C11H11NO3,205.0739,442535,C09961
204.0650651,5-Methoxyindoleacetate,C11H11NO3,205.0739,18986,C05660
204.0650651,Indolelactate,C11H11NO3,205.0739,92904,C02043
212.0008241,"Urea, N,N'-bis(2-chloroethyl-2,2-d2)-N-nitroso-",C5H9Cl2N3O2,213.0071819,,
212.0008241,Indoxylsulfuric acid,C8H7NO4S,213.009581,,
212.0008241,Carmustine,C5H9Cl2N3O2,213.0072,2578,C06873
213.0208547,"1-Hexyne, 1-[(trifluoromethyl)sulfonyl]-",C7H9F3O2S,214.0275352,,
213.0208547,"2-chloro-1,10-phenanthroline",C12H7ClN2,214.0297759,,
213.0208547,"1,3-Dithiolane, 2-(p-fluorophenyl)-2-methyl-",C10H11FS2,214.0286206,,
213.0208547,Benzodipyrones,C12H6O4,214.0266087,,
213.0208547,Lithium naphthalene-2-sulphonate,C10H7LiO3S,214.0275946,,
213.0208547,5-Hydroxynaphthalenedicarboxylic anhydride,C12H6O4,214.0266087,,
213.0208547,Dimethyl (thiophen-3-yl)propanedioate,C9H10O4S,214.0299798,,
213.0208547,[(Butan-2-yl)selanyl]benzene,C10H14Se,214.0260717,,
213.0208547,2-chloro-6-phenylnicotinonitrile,C12H7ClN2,214.0297759,,
213.0208547,Dimethyl (thiophen-2-yl)propanedioate,C9H10O4S,214.0299798,,
213.0208547,"Dibenzo[1,4]dioxin-2,3-dione",C12H6O4,214.0266,192833,C03861
213.1479068,"2,2-Bis[(prop-2-en-1-yloxy)methyl]butan-1-ol",C12H22O3,214.1568946,,
213.1479068,"3-O-Acetyl-1,5-anhydro-2,4-dideoxy-2-pentylpentitol",C12H22O3,214.1568946,,
213.1479068,3-methylbutyl 2-hydroxycyclohexane-1-carboxylate,C12H22O3,214.1568946,,
213.1479068,2-Ethylbutyric anhydride,C12H22O3,214.1568946,,
213.1479068,9-Oxodecyl acetate,C12H22O3,214.1568946,,
213.1479068,4-Acetoxy-2-hexyltetrahydrofuran,C12H22O3,214.1568946,61457,
213.1479068,"5-Dodecenoic acid, 3-hydroxy-, [R-(Z)]-",C12H22O3,214.1568946,,
213.1479068,6-hydroxy-4-dodecanolide,C12H22O3,214.156895,54516149,
213.1479068,7-Oxododecanoic acid,C12H22O3,214.156895,14402358,
213.1479068,5-Oxododecanoic acid,C12H22O3,214.156895,3250790,
213.1479068,3-oxo-dodecanoic acid,C12H22O3,214.156895,439717,C02367
213.1479068,2-oxo-dodecanoic acid,C12H22O3,214.156895,5312887,
213.1479068,12-oxo-dodecanoic acid,C12H22O3,214.156895,77563,
213.1479068,11-oxo-dodecanoic acid,C12H22O3,214.156895,547024,
213.1479068,9-keto lauric acid,C12H22O3,214.156895,5282988,
213.1479068,4-keto lauric acid,C12H22O3,214.156895,5282987,
213.1479068,3R-hydroxy-5Z-dodecenoic acid,C12H22O3,214.156895,5312807,
213.1479068,12-hydroxy-3Z-dodecenoic acid,C12H22O3,214.156895,5312747,
213.1479068,10-hydroxy-11-dodecenoic acid,C12H22O3,214.156895,5312746,
213.1479068,12-hydroxy-10-dodecenoic acid,C12H22O3,214.156895,5312745,
214.1429578,"Butanoic acid, 4-(diethylamino)-4-oxo-, propyl ester (9CI)",C11H21NO3,215.1521435,,
214.1429578,2-(propanoylamino)pentan-3-yl propanoate,C11H21NO3,215.1521435,,
214.1429578,"tert-Butyl 1,2-oxazocane-2-carboxylate",C11H21NO3,215.1521435,,
214.1429578,tert-Butyl 4-hydroxy-3-methylpiperidine-1-carboxylate,C11H21NO3,215.1521435,,
214.1429578,MLS003171109,C11H21NO3,215.1521435,,
214.1429578,Ethyl 3-(N-butylacetamido)propionate,C11H21NO3,215.1521,104150,C18830
214.8369864,"Hypochlorous acid, calcium sodium salt (3:1:1)",CaCl3NaO3,215.8436622,,
214.8369864,Dibromoacetic acid,C2H2Br2O2,215.8421546,,
214.8369864,"2,2-dibromoacetic acid",C2H2Br2O2,215.84215,12433,C20123
215.031529,"2,4-Difluoro-9H-fluoren-9-one",C13H6F2O,216.0386713,,
215.031529,2-C-Methyl-D-erythritol 4-phosphate,C5H13O7P,216.0399,443198,C11434
215.1634621,2-Ethyl-3-hydroxyhexyl butanoate,C12H24O3,216.1725446,,
215.1634621,NSC406769,C12H24O3,216.1725446,,
215.1634621,"Hexaneperoxoic acid, 2-ethyl-, 1,1-dimethylethyl ester",C12H24O3,216.1725446,,
215.1634621,"3,5-Dipentyl-1,2,4-trioxolane",C12H24O3,216.1725446,,
215.1634621,"Dodecanoic acid, 11-hydroxy-, (R)-",C12H24O3,216.1725446,,
215.1634621,"Dodecanoic acid, 3-hydroxy-, (S)-; L-3-Hydroxydodecanoic acid",C12H24O3,216.1725446,,
215.1634621,"Dodecanoic acid, 3-hydroxy-, (R)-; Dodecanoic acid, 3-hydroxy-, D-(-)- (8CI); (3R)-3-Hydroxydodecanoic acid; D-(-)-3-Hydroxydodecanoic acid; D-3-Hydroxydodecanoic acid",C12H24O3,216.1725446,,
215.1634621,í_Œ±-hydroxy lauric acid,C12H24O3,216.172532,,
215.1634621,12-Hydroxydodecanoic acid,C12H24O3,216.1725446,79034,
215.1634621,3-Hydroxydodecanoic acid,C12H24O3,216.172545,,
215.1634621,xi-5-Hydroxydodecanoic acid,C12H24O3,216.172545,24520,
215.1634621,9-hydroxy-dodecanoic acid,C12H24O3,216.172545,5312744,
215.1634621,7-hydroxy-dodecanoic acid,C12H24O3,216.172545,5312743,C21080
215.1634621,11-hydroxy-dodecanoic acid;11R-hydroxy-dodecanoic acid,C12H24O3,216.172545,169433;5312806,;
215.1634621,12-hydroxy lauric acid,C12H24O3,216.172545,79034,C08317
215.1634621,4-hydroxy lauric acid;4S-hydroxylauric acid;4R-hydroxylauric acid,C12H24O3,216.172545,5282900;9548807;9548806,;;
215.1634621,beta-hydroxylauric acid;3R-hydroxy-dodecanoic acid;3S-hydroxy-dodecanoic acid,C12H24O3,216.172545,94216;5312804;5312805,;;
215.1634621,alpha-hydroxy lauric acid;2R-hydroxylauric acid;2S-hydroxylauric acid,C12H24O3,216.172545,97783;9548809;9548808,;;
216.908229,"2-Bromo-4,5-dihydro-6H-pyrrolo[3,4-d][1,3]thiazol-6-one",C5H3BrN2OS,217.9149458,,
216.908229,3-Bromo-5-chlorobenzaldehyde,C7H4BrClO,217.9134045,,
222.028954,"P,P-Bis[(aziridin-1-yl)]-N-(2-sulfanylethyl)phosphinothioic amide",C6H14N3PS2,223.0366761,,
222.028954,"Acetonitrile, 2,2'-((6-chloro-1,3,5-triazine-2,4-diyl)diimino)bis-",C7H6ClN7,223.0373209,,
222.028954,"Sulfuric acid--pyrimidine-2,4,5-triamine (1/1)",C4H9N5O4S,223.0375248,,
222.9868411,6-Bromo-3-ethyl-2H-indazole,C9H9BrN2,223.9949104,,
223.1337992,3-Methylbutyl 2-furanbutanoate,C13H20O3,224.1412445,,
223.1337992,Octyl 2-furoate,C13H20O3,224.1412445,62901,
223.1337992,"(8alpha,10beta,11beta)-3-Hydroxy-4,15-dinor-1(5)-xanthen-12,8-olide",C13H20O3,224.1412445,,
223.1337992,Annuionone C,C13H20O3,224.1412445,9920924,
223.1337992,Annuionone A,C13H20O3,224.1412445,,
223.1337992,Epoxyeremopetasinorol,C13H20O3,224.1412445,,
223.1337992,"(6S,9R)-Vomifoliol;(+/-)-6-Hydroxy-3-oxo-alpha-ionol",C13H20O3,224.1412,5280462;5280654,C01760;C04166
223.1337992,Furfuryl octanoate,C13H20O3,224.141245,61985,
223.1337992,Methyl jasmonate;methyl (+)-7-isojasmonate,C13H20O3,224.141245,5281929;6427970,C11512;C16318
223.1337992,"13-Oxo-9,11-tridecadienoic acid",C13H20O3,224.141245,11106999,
225.06,D-Gluco-heptonic acid,C7H14O8,226.0688674,,
225.06,5-benzenesulfonylpentan-2-one,C11H14O3S,226.0663653,,
225.06,"3-[(4-Hydroxyphenyl)sulfanyl]-2,2-dimethylpropanoic acid",C11H14O3S,226.0663653,,
225.06,2-benzylsulfinylethyl acetate,C11H14O3S,226.0663653,,
225.06,"Ethanone, 2,2-dihydroxy-1-(4-((1-methylethyl)thio)phenyl)-",C11H14O3S,226.0663653,,
225.06,"Ethanone, 2,2-dihydroxy-1-(4-(propylthio)phenyl)-",C11H14O3S,226.0663653,,
225.06,"1-Benzyl-1H-1,3,2-benzodiazaphosphole",C13H11N2P,226.065985,,
225.06,Glucoheptonic acid,C7H14O8,226.06887,,
226.9750453,"5-Nitro-1H-1lambda~6~,2-benzothiazole-1,1,3(2H)-trione",C7H4N2O5S,227.9840922,,
229.053146,NSC671843,C13H11ClN2,230.061076,,
229.053146,9-Aminoacridine hydrochloride,C13H11ClN2,230.061076,,
229.053146,NSC349838,C11H10N4S,230.0626173,,
229.053146,"8,9,10,11-Tetrahydro[1]benzothieno[3,2-E][1,2,4]triazolo[4,3-c]pyrimidine",C11H10N4S,230.0626173,,
229.053146,"1-Butanesulfonic acid, 4-phenoxy-",C10H14O4S,230.0612799,,
232.0581332,Myo-inositol ammonia,C6H16ClNO6,233.0666149,,
232.0581332,Glucose ammonia,C6H16ClNO6,233.0666149,,
232.0581332,"1-Oxa-8-azaspiro(4.5)dec-3-ene-4-carboxylic acid, 8-methyl-2-oxo-, sodium salt",C10H12NNaO4,233.0664021,,
